STLKEY,sample_code,fish_number,species_name,sample_month,sample_day,sample_year,project_code,data_type_code,fish_length,length_type_name,weight_gm,sex_name,maturity,tag_number,ovaries_number,best_age,age_1,age_2,age_3,age_readability_code
20180118,410129-R-18003,2,Yelloweye Rockfish,6,21,2018,IPHC,R,46,Fork length,1905,Female,NA,7381,1154,NA,NA,NA,NA,NA
20180118,410129-R-18003,3,Yelloweye Rockfish,6,21,2018,IPHC,R,34,Fork length,740,Female,NA,7384,1236,NA,NA,NA,NA,NA
20180109,410129-R-18003,4,Yelloweye Rockfish,6,21,2018,IPHC,R,60,Fork length,3735,Male,NA,7370,NA,NA,NA,NA,NA,NA
20181244,410129-R-18004,1,Yelloweye Rockfish,8,20,2018,IPHC,R,62,Fork length,4490,Male,NA,7560,NA,34,34,NA,NA,2
20180678,410129-R-18005,1,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,49,NA,2100,Male,7,NA,NA,18,18,18,NA,2
20180678,410129-R-18005,10,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,49,NA,2300,Male,7,NA,NA,32,32,NA,NA,2
20180678,410129-R-18005,11,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,50,NA,2610,Male,7,NA,NA,32,32,NA,NA,2
20180678,410129-R-18005,12,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,51,NA,2290,Male,7,NA,NA,25,25,26,NA,2
20180678,410129-R-18005,13,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,54,NA,3050,Female,7,NA,NA,58,58,NA,NA,2
20180678,410129-R-18005,14,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,41,NA,1220,Female,2,NA,NA,17,17,NA,NA,2
20180678,410129-R-18005,15,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,59,NA,4220,Male,7,NA,NA,45,45,48,NA,3
20180678,410129-R-18005,16,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,56,NA,3750,Female,7,NA,NA,57,57,NA,NA,2
20180678,410129-R-18005,2,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,54,NA,2790,Male,7,NA,NA,34,34,NA,NA,2
20180678,410129-R-18005,3,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,53,NA,2860,Female,7,NA,NA,38,38,NA,NA,2
20180678,410129-R-18005,4,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,49,NA,2170,Female,7,NA,NA,37,37,NA,NA,2
20180678,410129-R-18005,5,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,46,NA,1900,Female,7,NA,NA,37,37,NA,NA,2
20180678,410129-R-18005,6,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,51,NA,2610,Female,7,NA,NA,36,36,33,NA,2
20180678,410129-R-18005,7,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,54,NA,2890,Male,7,NA,NA,27,27,NA,NA,2
20180678,410129-R-18005,8,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,55,NA,3020,Male,7,NA,NA,33,33,NA,NA,2
20180678,410129-R-18005,9,Yelloweye Rockfish,7,16,2018,ODFW-IPHC,R,54,NA,3080,Male,7,NA,NA,56,56,NA,NA,2
20180687,410129-R-18006,1,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,54,NA,2820,Female,7,NA,NA,42,42,NA,NA,2
20180687,410129-R-18006,2,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,49,NA,2470,Male,7,NA,NA,34,34,30,NA,2
20180687,410129-R-18006,3,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,41,NA,1220,Male,2,NA,NA,12,12,NA,NA,2
20180686,410129-R-18006,4,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,51,NA,2380,Male,2,NA,NA,35,35,NA,NA,2
NA,410129-R-18006,5,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,59,NA,4110,Female,7,NA,NA,49,49,NA,NA,2
NA,410129-R-18006,6,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,57,NA,4260,Male,7,NA,NA,47,47,NA,NA,2
NA,410129-R-18006,7,Yelloweye Rockfish,7,21,2018,ODFW-IPHC,R,56,NA,3930,Male,7,NA,NA,37,39,37,NA,2
20181147,410129-R-18007,1,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,52,NA,2830,Female,7,NA,NA,33,33,NA,NA,2
20181147,410129-R-18007,10,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,51,NA,2680,Male,7,NA,NA,30,32,30,NA,2
20181147,410129-R-18007,11,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,52,NA,2680,Female,7,NA,NA,35,35,NA,NA,2
20181147,410129-R-18007,12,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,50,NA,2320,Female,7,NA,NA,24,24,NA,NA,2
20181147,410129-R-18007,13,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,46,NA,NA,Unknown,NA,NA,NA,20,20,NA,NA,2
20181147,410129-R-18007,14,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,53,NA,2660,Male,7,NA,NA,23,23,NA,NA,2
20181147,410129-R-18007,15,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,44,NA,1620,Female,7,NA,NA,15,15,18,NA,2
20181147,410129-R-18007,16,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,60,NA,4210,Male,7,NA,NA,41,41,NA,NA,2
20181147,410129-R-18007,17,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,57,NA,3730,Female,7,NA,NA,46,46,NA,NA,2
20181147,410129-R-18007,18,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,52,NA,NA,Unknown,NA,NA,NA,34,34,NA,NA,2
20181147,410129-R-18007,19,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,54,NA,3050,Male,7,NA,NA,26,26,NA,NA,2
20181147,410129-R-18007,2,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,56,NA,3360,Male,7,NA,NA,34,34,NA,NA,2
20181147,410129-R-18007,20,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,47,NA,2030,Male,7,NA,NA,20,18,20,NA,2
20181147,410129-R-18007,21,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,59,NA,4100,Male,7,NA,NA,37,37,NA,NA,2
20181147,410129-R-18007,22,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,57,NA,NA,Unknown,NA,NA,NA,41,41,NA,NA,2
20181147,410129-R-18007,3,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,54,NA,3040,Male,7,NA,NA,26,28,26,NA,2
20181147,410129-R-18007,4,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,62,NA,4710,Male,7,NA,NA,46,46,NA,NA,2
20181147,410129-R-18007,5,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,52,NA,2900,Female,7,NA,NA,30,30,NA,NA,2
20181147,410129-R-18007,6,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,54,NA,2940,Male,7,NA,NA,25,25,NA,NA,2
20181147,410129-R-18007,7,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,55,NA,3210,Female,7,NA,NA,42,42,40,NA,2
20181147,410129-R-18007,8,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,48,NA,2190,Female,7,NA,NA,26,26,NA,NA,2
20181147,410129-R-18007,9,Yelloweye Rockfish,8,8,2018,ODFW-IPHC,R,45,NA,1860,Female,7,NA,NA,17,17,NA,NA,2
20190005,410129-R-19001,1,Yelloweye Rockfish,6,4,2019,IPHC,R,51,Fork length,2590,Male,NA,1417,NA,NA,NA,NA,NA,NA
20190006,410129-R-19001,2,Yelloweye Rockfish,6,4,2019,IPHC,R,58,Fork length,3550,Male,NA,1412,NA,NA,NA,NA,NA,NA
20190005,410129-R-19001,3,Yelloweye Rockfish,6,4,2019,IPHC,R,67,Fork length,6020,Male,NA,1420,NA,NA,NA,NA,NA,NA
20190005,410129-R-19001,4,Yelloweye Rockfish,6,4,2019,IPHC,R,58,Fork length,3970,Male,NA,1416,NA,NA,NA,NA,NA,NA
20190005,410129-R-19001,5,Yelloweye Rockfish,6,4,2019,IPHC,R,57,Fork length,3260,Female,NA,1419,964,NA,NA,NA,NA,NA
20190006,410129-R-19001,6,Yelloweye Rockfish,6,4,2019,IPHC,R,48,Fork length,1940,Female,NA,1413,110,NA,NA,NA,NA,NA
20190005,410129-R-19001,7,Yelloweye Rockfish,6,4,2019,IPHC,R,53,Fork length,2730,Male,NA,1418,NA,NA,NA,NA,NA,NA
20190005,410129-R-19001,8,Yelloweye Rockfish,6,4,2019,IPHC,R,59,Fork length,3590,Male,NA,1415,NA,NA,NA,NA,NA,NA
20190014,410129-R-19001,9,Yelloweye Rockfish,6,4,2019,IPHC,R,53,Fork length,2500,Male,NA,1580,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,10,Yelloweye Rockfish,6,11,2019,IPHC,R,55,Fork length,3120,Female,NA,1517,92,NA,NA,NA,NA,NA
20191556,410129-R-19002,11,Yelloweye Rockfish,6,11,2019,IPHC,R,62,Fork length,4490,Male,NA,1513,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,12,Yelloweye Rockfish,6,11,2019,IPHC,R,55,Fork length,3050,Female,NA,1515,212,NA,NA,NA,NA,NA
20191556,410129-R-19002,13,Yelloweye Rockfish,6,11,2019,IPHC,R,42,Fork length,1290,Male,NA,1518,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,14,Yelloweye Rockfish,6,11,2019,IPHC,R,50,Fork length,2220,Male,NA,1519,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,16,Yelloweye Rockfish,6,11,2019,IPHC,R,57,Fork length,3340,Male,NA,1514,NA,NA,NA,NA,NA,NA
20191557,410129-R-19002,17,Yelloweye Rockfish,6,11,2019,IPHC,R,44,Fork length,1480,Male,NA,1512,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,18,Yelloweye Rockfish,6,11,2019,IPHC,R,53,Fork length,3180,Male,NA,1523,NA,NA,NA,NA,NA,NA
20191557,410129-R-19002,19,Yelloweye Rockfish,6,11,2019,IPHC,R,60,Fork length,4190,Male,NA,1510,NA,NA,NA,NA,NA,NA
20191551,410129-R-19002,20,Yelloweye Rockfish,6,11,2019,IPHC,R,39,Fork length,1010,Female,NA,1528,182,NA,NA,NA,NA,NA
20191554,410129-R-19002,21,Yelloweye Rockfish,6,11,2019,IPHC,R,48,Fork length,2130,Male,NA,1431,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,22,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3030,Male,NA,1449,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,23,Yelloweye Rockfish,6,11,2019,IPHC,R,62,Fork length,4910,Female,NA,1499,186,NA,NA,NA,NA,NA
20191554,410129-R-19002,24,Yelloweye Rockfish,6,11,2019,IPHC,R,45,Fork length,1750,Female,NA,1463,194,NA,NA,NA,NA,NA
20191554,410129-R-19002,25,Yelloweye Rockfish,6,11,2019,IPHC,R,50,Fork length,2270,Male,NA,1468,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,26,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3240,Male,NA,1444,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,27,Yelloweye Rockfish,6,11,2019,IPHC,R,53,Fork length,2710,Male,NA,1430,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,28,Yelloweye Rockfish,6,11,2019,IPHC,R,57,Fork length,3440,Male,NA,1497,NA,NA,NA,NA,NA,NA
20191557,410129-R-19002,29,Yelloweye Rockfish,6,11,2019,IPHC,R,54,Fork length,3500,Female,NA,1511,198,NA,NA,NA,NA,NA
20191556,410129-R-19002,3,Yelloweye Rockfish,6,11,2019,IPHC,R,58,Fork length,3690,Female,NA,1520,1299,NA,NA,NA,NA,NA
20191554,410129-R-19002,30,Yelloweye Rockfish,6,11,2019,IPHC,R,54,Fork length,2920,Female,NA,1498,202,NA,NA,NA,NA,NA
20191554,410129-R-19002,31,Yelloweye Rockfish,6,11,2019,IPHC,R,54,Fork length,3050,Female,NA,1474,206,NA,NA,NA,NA,NA
20191554,410129-R-19002,33,Yelloweye Rockfish,6,11,2019,IPHC,R,63,Fork length,5120,Male,NA,1466,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,34,Yelloweye Rockfish,6,11,2019,IPHC,R,55,Fork length,3490,Male,NA,1447,NA,NA,NA,NA,NA,NA
20191555,410129-R-19002,35,Yelloweye Rockfish,6,11,2019,IPHC,R,59,Fork length,3860,Male,NA,1574,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,36,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,2870,Male,NA,1522,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,37,Yelloweye Rockfish,6,11,2019,IPHC,R,59,Fork length,4000,Male,NA,1475,NA,NA,NA,NA,NA,NA
20191555,410129-R-19002,38,Yelloweye Rockfish,6,11,2019,IPHC,R,57,Fork length,3910,Male,NA,1567,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,40,Yelloweye Rockfish,6,11,2019,IPHC,R,53,Fork length,2940,Female,NA,1445,180,NA,NA,NA,NA,NA
20191554,410129-R-19002,41,Yelloweye Rockfish,6,11,2019,IPHC,R,55,Fork length,3290,Male,NA,1465,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,42,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3690,Male,NA,1469,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,43,Yelloweye Rockfish,6,11,2019,IPHC,R,49,Fork length,2230,Male,NA,1448,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,44,Yelloweye Rockfish,6,11,2019,IPHC,R,51,Fork length,2660,Female,NA,1432,138,NA,NA,NA,NA,NA
20191554,410129-R-19002,45,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3710,Male,NA,1543,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,47,Yelloweye Rockfish,6,11,2019,IPHC,R,59,Fork length,3810,Male,NA,1467,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,49,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3010,Male,NA,1433,NA,NA,NA,NA,NA,NA
20191556,410129-R-19002,5,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3180,Male,NA,1521,NA,NA,NA,NA,NA,NA
20191555,410129-R-19002,50,Yelloweye Rockfish,6,11,2019,IPHC,R,63,Fork length,4610,Male,NA,1572,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,51,Yelloweye Rockfish,6,11,2019,IPHC,R,58,Fork length,3640,Male,NA,1472,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,52,Yelloweye Rockfish,6,11,2019,IPHC,R,56,Fork length,3330,Male,NA,1471,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,53,Yelloweye Rockfish,6,11,2019,IPHC,R,57,Fork length,3640,Male,NA,1462,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,54,Yelloweye Rockfish,6,11,2019,IPHC,R,54,Fork length,3080,Male,NA,1429,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,58,Yelloweye Rockfish,6,11,2019,IPHC,R,57,Fork length,3750,Male,NA,1446,NA,NA,NA,NA,NA,NA
20191554,410129-R-19002,60,Yelloweye Rockfish,6,11,2019,IPHC,R,46,Fork length,1950,Female,NA,1464,81,NA,NA,NA,NA,NA
20210575,410129-R-21002,1,Yelloweye Rockfish,7,5,2021,IPHC,R,61,Fork length,4160,Female,NA,1191,1499,32,32,30,NA,2
20210575,410129-R-21002,2,Yelloweye Rockfish,7,5,2021,IPHC,R,48,Fork length,2710,Female,NA,1190,1491,25,25,NA,NA,3
20210575,410129-R-21002,3,Yelloweye Rockfish,7,5,2021,IPHC,R,50,Fork length,2100,Male,NA,1189,NA,19,19,NA,NA,2
20210558,410129-R-21002,4,Yelloweye Rockfish,7,5,2021,IPHC,R,55,Fork length,3240,Female,NA,1179,47,36,36,NA,NA,2
20210632,410129-R-21003,1,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3780,Male,NA,353,NA,44,44,NA,NA,2
20210632,410129-R-21003,10,Yelloweye Rockfish,7,14,2021,IPHC,R,52,Fork length,2465,Female,NA,372,1480,31,30,31,NA,2
20210632,410129-R-21003,11,Yelloweye Rockfish,7,14,2021,IPHC,R,62,Fork length,3890,Male,NA,364,NA,44,44,NA,NA,2
20210632,410129-R-21003,12,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3340,Female,NA,378,1471,33,33,NA,NA,2
20210632,410129-R-21003,13,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3465,Female,NA,398,1425,36,36,NA,NA,2
20210632,410129-R-21003,14,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3645,Male,NA,362,NA,43,43,NA,NA,2
20210632,410129-R-21003,15,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,3300,Female,NA,495,NA,48,48,51,NA,2
20210632,410129-R-21003,16,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,2910,Female,NA,422,NA,34,34,NA,NA,2
20210632,410129-R-21003,17,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,2915,Female,NA,386,NA,38,38,NA,NA,2
20210632,410129-R-21003,18,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,3020,Female,NA,423,NA,32,32,NA,NA,3
20210632,410129-R-21003,19,Yelloweye Rockfish,7,14,2021,IPHC,R,60,Fork length,3995,Male,NA,417,NA,35,35,NA,NA,2
20210624,410129-R-21003,2,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,3265,Male,NA,29,NA,31,31,NA,NA,3
20210632,410129-R-21003,20,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,3190,Male,NA,382,NA,36,36,39,NA,3
20210632,410129-R-21003,23,Yelloweye Rockfish,7,14,2021,IPHC,R,51,Fork length,2455,Male,NA,488,NA,23,23,NA,NA,2
20210632,410129-R-21003,24,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,3130,Male,NA,374,NA,44,44,NA,NA,2
20210632,410129-R-21003,25,Yelloweye Rockfish,7,14,2021,IPHC,R,49,Fork length,1915,Female,NA,419,NA,16,16,16,NA,2
20210632,410129-R-21003,26,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3485,Male,NA,366,NA,41,41,NA,NA,2
20210632,410129-R-21003,27,Yelloweye Rockfish,7,14,2021,IPHC,R,60,Fork length,4065,Female,NA,414,NA,41,41,NA,NA,2
20210632,410129-R-21003,28,Yelloweye Rockfish,7,14,2021,IPHC,R,64,Fork length,4140,Female,NA,377,NA,54,54,NA,NA,2
20210632,410129-R-21003,29,Yelloweye Rockfish,7,14,2021,IPHC,R,53,Fork length,2665,Female,NA,387,NA,32,32,NA,NA,2
20210632,410129-R-21003,3,Yelloweye Rockfish,7,14,2021,IPHC,R,51,Fork length,2405,Male,NA,400,NA,20,20,NA,NA,2
20210632,410129-R-21003,30,Yelloweye Rockfish,7,14,2021,IPHC,R,48,Fork length,2065,Male,NA,424,NA,20,20,20,NA,2
20210623,410129-R-21003,32,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3820,Male,NA,31,NA,38,38,NA,NA,2
20210617,410129-R-21003,35,Yelloweye Rockfish,7,14,2021,IPHC,R,52,Fork length,2480,Male,NA,1182,NA,24,24,26,NA,3
20210631,410129-R-21003,38,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3345,Male,NA,455,NA,33,33,NA,NA,2
20210632,410129-R-21003,4,Yelloweye Rockfish,7,14,2021,IPHC,R,52,Fork length,2725,Female,NA,369,808,33,33,NA,NA,2
20210631,410129-R-21003,40,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,2925,Female,NA,453,NA,35,35,33,NA,3
20210631,410129-R-21003,41,Yelloweye Rockfish,7,14,2021,IPHC,R,49,Fork length,2225,Male,NA,454,NA,20,20,NA,NA,2
20210625,410129-R-21003,42,Yelloweye Rockfish,7,14,2021,IPHC,R,53,Fork length,3380,Female,NA,22,NA,38,38,NA,NA,2
20210631,410129-R-21003,43,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3920,Female,NA,452,NA,51,51,NA,NA,2
20210621,410129-R-21003,46,Yelloweye Rockfish,7,14,2021,IPHC,R,51,Fork length,2895,Male,NA,42,NA,30,30,NA,NA,2
20210619,410129-R-21003,48,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,3155,Male,NA,45,NA,29,29,NA,NA,2
20210632,410129-R-21003,5,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3845,Female,NA,392,1488,48,48,51,NA,2
20210625,410129-R-21003,50,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,3010,Male,NA,20,NA,40,40,40,NA,2
20210631,410129-R-21003,51,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,2940,Female,NA,451,NA,37,37,NA,NA,2
20210631,410129-R-21003,53,Yelloweye Rockfish,7,14,2021,IPHC,R,63,Fork length,5165,Male,NA,3,NA,73,73,NA,NA,2
20210619,410129-R-21003,54,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3215,Female,NA,47,NA,30,30,NA,NA,2
20210632,410129-R-21003,6,Yelloweye Rockfish,7,14,2021,IPHC,R,54,Fork length,2615,Female,NA,373,1329,30,30,NA,NA,2
20210632,410129-R-21003,7,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,2690,Male,NA,395,NA,23,23,NA,NA,2
20210624,410129-R-21003,8,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3965,Female,NA,27,1410,47,47,NA,NA,2
20210632,410129-R-21003,9,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3310,Male,NA,376,NA,36,36,NA,NA,2
20210632,410129-R-21004,1,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,3285,Male,NA,490,NA,22,22,NA,NA,2
20210632,410129-R-21004,10,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3255,Female,NA,496,1492,40,40,42,NA,3
20210632,410129-R-21004,11,Yelloweye Rockfish,7,14,2021,IPHC,R,60,Fork length,3830,Male,NA,390,NA,42,42,NA,NA,2
20210632,410129-R-21004,12,Yelloweye Rockfish,7,14,2021,IPHC,R,60,Fork length,3740,Male,NA,498,NA,43,43,NA,NA,2
20210632,410129-R-21004,13,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3615,Male,NA,379,NA,38,38,NA,NA,2
20210632,410129-R-21004,15,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3660,Female,NA,367,1459,53,53,55,NA,2
20210632,410129-R-21004,16,Yelloweye Rockfish,7,14,2021,IPHC,R,53,Fork length,2865,Female,NA,421,1522,27,27,NA,NA,2
20210632,410129-R-21004,17,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3405,Female,NA,391,1448,36,36,NA,NA,2
20210632,410129-R-21004,18,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3525,Male,NA,371,NA,38,38,NA,NA,2
20210632,410129-R-21004,19,Yelloweye Rockfish,7,14,2021,IPHC,R,52,Fork length,2800,Female,NA,399,828,38,38,NA,NA,2
20210632,410129-R-21004,2,Yelloweye Rockfish,7,14,2021,IPHC,R,63,Fork length,4710,Female,NA,486,1434,54,54,NA,NA,2
20210632,410129-R-21004,20,Yelloweye Rockfish,7,14,2021,IPHC,R,62,Fork length,3960,Male,NA,494,NA,43,43,43,NA,2
20210632,410129-R-21004,21,Yelloweye Rockfish,7,14,2021,IPHC,R,52,Fork length,2510,Male,NA,370,NA,33,33,NA,NA,2
20210632,410129-R-21004,22,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3845,Female,NA,396,1475,41,41,NA,NA,3
20210632,410129-R-21004,23,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3600,Male,NA,487,NA,41,41,NA,NA,2
20210632,410129-R-21004,24,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3310,Male,NA,397,NA,35,35,NA,NA,3
20210632,410129-R-21004,25,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3515,Male,NA,393,NA,43,43,40,NA,3
20210632,410129-R-21004,26,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,2805,Female,NA,425,824,32,32,NA,NA,2
20210632,410129-R-21004,27,Yelloweye Rockfish,7,14,2021,IPHC,R,61,Fork length,4140,Male,NA,385,NA,42,42,NA,NA,2
20210632,410129-R-21004,28,Yelloweye Rockfish,7,14,2021,IPHC,R,47,Fork length,2080,Female,NA,499,NA,26,26,NA,NA,2
20210632,410129-R-21004,29,Yelloweye Rockfish,7,14,2021,IPHC,R,50,Fork length,2225,Male,NA,491,NA,22,22,NA,NA,2
20210632,410129-R-21004,3,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3655,Male,NA,489,NA,35,35,NA,NA,2
20210632,410129-R-21004,30,Yelloweye Rockfish,7,14,2021,IPHC,R,64,Fork length,4610,Male,NA,352,NA,54,51,54,NA,2
20210632,410129-R-21004,32,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,3055,Female,NA,384,NA,36,36,NA,NA,2
20210632,410129-R-21004,33,Yelloweye Rockfish,7,14,2021,IPHC,R,49,Fork length,2055,Male,NA,365,NA,20,20,NA,NA,2
20210632,410129-R-21004,34,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3645,Female,NA,368,NA,44,44,NA,NA,3
20210632,410129-R-21004,35,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3760,Male,NA,492,NA,44,44,44,NA,2
20210624,410129-R-21004,39,Yelloweye Rockfish,7,14,2021,IPHC,R,54,Fork length,2925,Female,NA,26,NA,37,37,NA,NA,2
20210632,410129-R-21004,4,Yelloweye Rockfish,7,14,2021,IPHC,R,55,Fork length,3125,Male,NA,354,NA,40,40,NA,NA,2
20210632,410129-R-21004,41,Yelloweye Rockfish,7,14,2021,IPHC,R,52,Fork length,2585,Male,NA,420,NA,31,31,NA,NA,2
20210632,410129-R-21004,42,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,3110,Female,NA,485,NA,41,41,NA,NA,3
20210632,410129-R-21004,43,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,2965,Female,NA,388,NA,32,32,NA,NA,2
20210632,410129-R-21004,44,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,3595,Male,NA,375,NA,38,38,NA,NA,3
20210632,410129-R-21004,45,Yelloweye Rockfish,7,14,2021,IPHC,R,57,Fork length,3610,Male,NA,484,NA,38,38,38,NA,2
20210632,410129-R-21004,46,Yelloweye Rockfish,7,14,2021,IPHC,R,58,Fork length,3400,Male,NA,355,NA,34,34,NA,NA,2
20210632,410129-R-21004,47,Yelloweye Rockfish,7,14,2021,IPHC,R,47,Fork length,1890,Female,NA,394,NA,19,19,NA,NA,2
20210632,410129-R-21004,48,Yelloweye Rockfish,7,14,2021,IPHC,R,59,Fork length,4180,Female,NA,418,NA,61,61,NA,NA,3
20210632,410129-R-21004,49,Yelloweye Rockfish,7,14,2021,IPHC,R,56,Fork length,3445,Male,NA,363,NA,33,33,NA,NA,2
