BDS sample code,BDS fish number,YearTag,sample_year,fish_length_cm,sex_name,weight_gm,maturity,STLKEY,Station,IPHC Charter Region,Lat - Grid target,Lon - Grid target,AvgDepth (fm),cmnnme,ConversionComments,Bait
410129-R-03001,10,20031673,2003,67,Male,6038,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,12,20031942,2003,66,Male,5493,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,14,20031672,2003,65,Female,5039,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,15,20031906,2003,63,Female,5312,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,16,20031937,2003,62,Male,4222,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,17,20031935,2003,55,Female,3041,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,18,20031668,2003,53,Female,2906,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,19,20031915,2003,52,Male,4404,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,20,20031659,2003,62,Female,4631,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,21,20031910,2003,59,Female,3723,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,22,20031950,2003,59,Female,3995,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,23,20031912,2003,64,Female,5221,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,24,20031670,2003,63,Male,5448,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,25,20031940,2003,62,Female,4767,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,27,20031938,2003,65,Female,5130,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,28,20031902,2003,64,Female,5039,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,29,20031930,2003,59,Male,4177,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,30,20031948,2003,58,Male,3587,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,31,20031665,2003,57,Male,3541,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,32,20031909,2003,63,Male,4585,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,33,20031928,2003,61,Female,4358,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,34,20031904,2003,65,Female,6038,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,35,20031947,2003,64,Female,4994,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,36,20031932,2003,66,Female,6174,0,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,37,20031914,2003,43,Male,1634,0,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,38,20031671,2003,66,Male,6174,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,39,20031911,2003,60,Female,4540,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,40,20031923,2003,65,Male,5675,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,41,20031657,2003,54,Male,2815,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,42,20031901,2003,53,Female,2724,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,43,20031656,2003,66,Male,6311,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,44,20031943,2003,62,Male,4949,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,46,20031949,2003,64,Female,5039,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,47,20031916,2003,60,Male,4631,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,48,20031669,2003,63,Male,5130,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,50,20031675,2003,60,Male,4041,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,51,20031926,2003,41,Male,1362,0,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,52,20031924,2003,49,Female,2497,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,53,20031903,2003,46,Male,1771,0,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,54,20031936,2003,63,Male,5266,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,55,20031655,2003,64,Male,5584,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,56,20031920,2003,63,Male,5403,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,61,20031658,2003,51,Female,2724,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,70,20031925,2003,57,Male,3587,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,72,20031674,2003,66,Female,5947,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,75,20031927,2003,61,Male,4358,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,76,20031933,2003,58,Female,3360,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,77,20031931,2003,65,Male,5221,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,78,20031908,2003,63,Male,5811,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,80,20031919,2003,57,Female,3223,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,82,20031918,2003,54,Female,2996,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,85,20031666,2003,62,Female,4858,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,87,20031929,2003,51,Male,2542,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,88,20031934,2003,65,Female,5493,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,89,20031941,2003,60,Male,4268,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,91,20031663,2003,58,Male,3995,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,92,20031917,2003,52,Male,3178,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,93,20031939,2003,54,Female,3223,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,94,20031662,2003,46,Female,2088,0,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,95,20031905,2003,45,Female,5312,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,96,20031907,2003,66,Male,5493,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,97,20031922,2003,57,Female,3814,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,98,20031667,2003,60,Male,4177,1,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,100,20031661,2003,39,Female,1135,0,20030782,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-03001,5,20031434,2003,58,Female,3450,1,20030786,1076,Washington (incl. NW Oregon waters),47.8333,-125.1333,147,Yelloweye Rockfish,,Chum
410129-R-03001,1,20031441,2003,59,Male,3813,1,20030793,1069,Washington (incl. NW Oregon waters),47.1667,-124.6333,48,Yelloweye Rockfish,,Chum
410129-R-03001,2,20031443,2003,56,Female,3041,1,20030793,1069,Washington (incl. NW Oregon waters),47.1667,-124.6333,48,Yelloweye Rockfish,,Chum
410129-R-03001,3,20031440,2003,52,Male,2497,1,20030793,1069,Washington (incl. NW Oregon waters),47.1667,-124.6333,48,Yelloweye Rockfish,,Chum
410129-R-03001,4,20031442,2003,60,Male,4812,1,20030793,1069,Washington (incl. NW Oregon waters),47.1667,-124.6333,48,Yelloweye Rockfish,,Chum
410129-R-03001,6,20031444,2003,62,Male,4268,1,20030793,1069,Washington (incl. NW Oregon waters),47.1667,-124.6333,48,Yelloweye Rockfish,,Chum
410129-R-03001,7,20031439,2003,54,Female,2769,1,20030793,1069,Washington (incl. NW Oregon waters),47.1667,-124.6333,48,Yelloweye Rockfish,,Chum
410129-R-03002,1,20031436,2003,50,Male,2506,,20030802,1061,Washington (incl. NW Oregon waters),46.6667,-124.6333,74,Yelloweye Rockfish,,Chum
410129-R-03003,1,20031303,2003,50,Female,2502,1,20030917,1049,Washington (incl. NW Oregon waters),45.6667,-124.4167,91,Yelloweye Rockfish,,Chum
410129-R-03003,2,20031299,2003,46,Female,1784,1,20030917,1049,Washington (incl. NW Oregon waters),45.6667,-124.4167,91,Yelloweye Rockfish,,Chum
410129-R-03003,3,20031302,2003,54,Male,3178,1,20030917,1049,Washington (incl. NW Oregon waters),45.6667,-124.4167,91,Yelloweye Rockfish,,Chum
410129-R-03003,4,20031298,2003,49,Male,2166,0,20030917,1049,Washington (incl. NW Oregon waters),45.6667,-124.4167,91,Yelloweye Rockfish,,Chum
410129-R-03003,5,20031300,2003,43,Female,1662,1,20030917,1049,Washington (incl. NW Oregon waters),45.6667,-124.4167,91,Yelloweye Rockfish,,Chum
410129-R-03003,6,20031297,2003,48,Female,1979,1,20030917,1049,Washington (incl. NW Oregon waters),45.6667,-124.4167,91,Yelloweye Rockfish,,Chum
410129-R-03004,52,20031331,2003,56,Male,3364,1,20031046,1031,Oregon (S. of 45 Deg 20 Min),44.6667,-124.4167,51,Yelloweye Rockfish,,Chum
410129-R-03004,63,20031329,2003,61,Female,4413,1,20031046,1031,Oregon (S. of 45 Deg 20 Min),44.6667,-124.4167,51,Yelloweye Rockfish,,Chum
410129-R-03004,100,20031328,2003,51,Female,2697,1,20031046,1031,Oregon (S. of 45 Deg 20 Min),44.6667,-124.4167,51,Yelloweye Rockfish,,Chum
410129-R-03004,7,20031339,2003,47,Male,1875,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,8,20031344,2003,47,Male,2102,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,9,20031740,2003,45,Male,2125,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,13,20031728,2003,44,Female,1825,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,21,20031338,2003,52,Female,2665,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,25,20031729,2003,50,Female,2234,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,30,20031348,2003,51,Female,2579,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,32,20031746,2003,55,Female,3360,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,40,20031741,2003,56,Male,2910,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,51,20031745,2003,45,Male,2084,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,53,20031742,2003,52,Female,2719,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,55,20031738,2003,58,Male,3841,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,56,20031730,2003,51,Female,2592,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,57,20031739,2003,59,Male,4899,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,duplicate changed to 1739 in last assessment,Chum
410129-R-03004,58,20031342,2003,50,Male,2655,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,60,20031731,2003,46,Male,1916,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,64,20031343,2003,59,Female,4322,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,66,20031340,2003,50,Male,2660,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,69,20031341,2003,49,Male,2297,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,70,20031347,2003,55,Female,3791,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,73,20031736,2003,52,Male,2765,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,80,20031737,2003,45,Male,1789,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,81,20031350,2003,56,Female,3273,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,84,20031345,2003,54,Male,2897,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,85,20031733,2003,58,Female,3832,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,86,20031744,2003,55,Male,3686,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,87,20031726,2003,47,Female,2252,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,92,20031349,2003,47,Male,2193,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,95,20031735,2003,53,Female,2937,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,98,20031727,2003,51,Male,2456,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,106,20031346,2003,46,Male,2102,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,109,20031734,2003,47,Male,2174,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,115,20031732,2003,45,Female,1920,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,141,20031743,2003,45,Female,1811,1,20031055,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,51,Yelloweye Rockfish,,Chum
410129-R-03004,35,20031697,2003,43,Female,1389,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,36,20031603,2003,51,Male,2411,0,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,48,20031698,2003,49,Male,2220,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,78,20031689,2003,42,Female,1539,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,83,20031693,2003,46,Female,1993,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,94,20031678,2003,56,Male,3696,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,96,20031680,2003,46,Female,1798,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,97,20031681,2003,46,Male,1743,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,104,20031691,2003,43,Female,1857,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,110,20031602,2003,50,Female,2433,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,112,20031694,2003,50,Female,2352,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,114,20031699,2003,48,Male,2297,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,118,20031686,2003,45,Male,1866,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,119,20031685,2003,49,Male,2220,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,120,20031684,2003,48,Male,2061,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,122,20031750,2003,50,Female,2470,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,123,20031682,2003,50,Male,2270,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,125,20031700,2003,47,Male,2197,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,127,20031683,2003,46,Male,1784,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,130,20031690,2003,56,Female,1857,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,132,20031696,2003,54,Female,2819,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,136,20031601,2003,51,Male,2261,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,137,20031676,2003,60,Male,3573,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,140,20031695,2003,51,Male,2465,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,145,20031688,2003,51,Male,2329,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,148,20031679,2003,44,Male,1889,0,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,152,20031687,2003,60,Female,4631,1,20031056,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-R-03004,1,20031482,2003,50,Female,2402,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,2,20031467,2003,50,Male,2284,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,3,20031618,2003,64,Male,5248,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,4,20031638,2003,44,Female,1539,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,5,20031453,2003,51,Female,2633,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,6,20030001,2003,48,Female,2216,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,"added 20030001,  last fish in missing tag nums for 2003",
410129-R-03004,10,20031629,2003,45,Female,1866,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,11,20031645,2003,60,Female,4127,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,12,20031463,2003,58,Female,4091,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,14,20031489,2003,50,Female,2452,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,15,20031605,2003,60,Male,4431,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,16,20031484,2003,42,Male,1639,0,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,17,20031462,2003,55,Male,3782,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
410129-R-03004,18,20031460,2003,50,Male,2284,1,20031057,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,52,Yelloweye Rockfish,,Chum
