RecFIN Year,RecFIN Month,RecFIN Week,Agency,District Name,RecFIN Mode Name,RecFIN Water_Area Name,RecFIN Subregion Name,RecFIN Trip Type Name,Species Name,Retained (# fish),Retained (mt),Released Alive (# fish),Released Alive (mt),Released Dead (# fish),Released Dead (mt),Total Mortality (# fish),Total Mortality (mt)
2022,5,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,6.6,0.018,8.4,0.023,8.4,0.023
2022,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0,0,1.91,0.005,1.91,0.005
2022,6,23,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2.07,0.005,2.07,0.005
2022,6,24,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.03,0.003,1.03,0.003
2022,6,25,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.03,0.003,1.03,0.003
2022,6,25,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,4,0.01,4,0.01
2022,6,26,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.005,2,0.005
2022,6,26,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2.37,0.006,2.37,0.006
2022,6,27,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.32,0.003,1.32,0.003
2022,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,1,0.003,0,0,0,0,1,0.003
2022,6,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.411,0.006,1.159,0.003,1.159,0.003
2022,7,27,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,2.05,0.005,0,0,0,0,2.05,0.005
2022,7,30,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2022,8,34,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,5.22,0.013,5.22,0.013
2022,8,35,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,15.6,0.039,4.4,0.011,4.4,0.011
2022,8,35,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,9,0.022,9,0.022
2022,8,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.447,0.009,2.483,0.006,2.483,0.006
2022,8,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0,0,6.42,0.016,6.42,0.016
2022,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2022,10,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.56,0.004,0.44,0.001,0.44,0.001
2023,3,0,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.092,0.003,0.108,0,0.108,0
2023,3,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,13.156,0.032,5.184,0.013,5.184,0.013
2023,4,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,33.862,0.083,8.088,0.02,8.088,0.02
2023,4,0,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,6.064,0.015,3.056,0.008,3.056,0.008
2023,5,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,27.102,0.067,6.678,0.017,6.678,0.017
2023,5,0,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0,0,1.69,0.004,1.69,0.004
2023,5,19,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,25.38,0.063,25.38,0.063
2023,5,19,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,2.25,0.006,2.048,0.005,33.523,0.083,35.773,0.088
2023,5,20,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,34.28,0.085,34.28,0.085
2023,5,20,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,2.28,0.006,17.22,0.043,17.22,0.043
2023,5,21,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,8.44,0.021,8.44,0.021
2023,5,21,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,1.12,0.003,0,0,23.94,0.059,25.06,0.062
2023,5,22,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,1.45,0.004,0,0,4.36,0.011,5.81,0.014
2023,5,22,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3.67,0.009,3.67,0.009
2023,5,23,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2023,6,0,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,1,0.002,0,0,8.57,0.021,9.57,0.024
2023,6,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,22.078,0.055,134.072,0.332,134.072,0.332
2023,6,25,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.138,0.003,3.863,0.01,3.863,0.01
2023,6,25,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2.31,0.006,2.31,0.006
2023,6,26,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,6.179,0.015,2.691,0.007,2.691,0.007
2023,6,26,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,3.4,0.008,3.4,0.008
2023,6,26,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3.44,0.009,3.44,0.009
2023,7,0,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.441,0.008,0.339,0.001,0.339,0.001
2023,7,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.203,0.01,0.417,0.001,0.417,0.001
2023,8,32,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,1.525,0.004,0.975,0.002,0.975,0.002
2023,8,35,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,108.4,0.264,108.4,0.264
2023,8,35,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,1.42,0.003,1.42,0.003
2023,9,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0,0,27.06,0.066,27.06,0.066
2023,9,37,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.103,0.003,0.107,0,0.107,0
2023,9,37,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,7.02,0.017,0,0,0,0,7.02,0.017
2023,9,37,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,1.67,0.004,1.67,0.004
2023,9,39,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2023,10,0,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.91,0.002,3.09,0.008,3.09,0.008
2023,3,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.625,0.006,4.455,0.011,4.455,0.011
2023,4,0,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.91,0.002,0.09,0,0.09,0
2023,4,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,6.113,0.015,4.117,0.01,4.117,0.01
2023,5,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,9.98,0.025,143.55,0.355,109.74,0.271,119.72,0.296
2023,5,0,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,16.76,0.041,1.66,0.004,1.66,0.004
2023,5,19,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,49.823,0.123,98.567,0.244,98.567,0.244
2023,5,19,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.005,2,0.005
2023,5,20,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,3.64,0.009,3.36,0.008,3.36,0.008
2023,5,20,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,6.24,0.015,35.23,0.087,108.18,0.268,114.42,0.283
2023,5,21,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,54.68,0.135,94.51,0.234,94.51,0.234
2023,5,21,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2023,5,22,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,7.07,0.017,45.5,0.113,5.5,0.014,12.57,0.031
2023,5,22,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0.91,0.002,0.09,0,0.09,0
2023,6,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,3.6,0.009,40.271,0.1,18.429,0.046,22.029,0.055
2023,6,0,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,13.111,0.033,1.559,0.004,1.559,0.004
2023,6,23,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,20.135,0.05,10.595,0.026,10.595,0.026
2023,6,23,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3,0.007,3,0.007
2023,6,24,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,40.924,0.101,29.906,0.074,29.906,0.074
2023,6,25,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,10.895,0.027,3.275,0.008,3.275,0.008
2023,6,25,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,5.5,0.014,5.5,0.014
2023,6,26,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,52.67,0.131,23.07,0.057,23.07,0.057
2023,6,26,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,4,0.01,4,0.01
2023,6,26,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.82,0.005,3.18,0.008,3.18,0.008
2023,6,26,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,25.78,0.064,5.322,0.013,58.478,0.145,84.258,0.209
2023,6,27,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,20.098,0.05,6.882,0.017,6.882,0.017
2023,6,27,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,4,0.01,4,0.01
2023,7,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,18.657,0.046,1.843,0.005,1.843,0.005
2023,7,27,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,5.037,0.012,1.043,0.003,1.043,0.003
2023,7,28,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,2.31,0.006,0,0,0,0,2.31,0.006
2023,7,29,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.019,0.003,0.651,0.002,0.651,0.002
2023,7,29,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,10.634,0.026,1.896,0.005,1.896,0.005
2023,7,30,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,7.17,0.018,0.71,0.002,0.71,0.002
2023,7,31,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.019,0.003,0.651,0.002,0.651,0.002
2023,7,31,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,4.049,0.01,0.401,0.001,0.401,0.001
2023,8,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,13.567,0.033,1.343,0.003,1.343,0.003
2023,8,0,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.831,0.012,0.479,0.001,0.479,0.001
2023,8,32,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,26.641,0.065,12.729,0.031,12.729,0.031
2023,8,32,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.61,0.001,0.39,0.001,0.39,0.001
2023,8,33,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,11.65,0.028,3.46,0.008,3.46,0.008
2023,8,33,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,3.031,0.007,3.629,0.009,3.629,0.009
2023,8,34,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,7.571,0.018,16.199,0.039,16.199,0.039
2023,8,34,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,2,0.005,2,0.005
2023,8,34,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.005,2,0.005
2023,8,35,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.5,0.004,1.5,0.004
2023,8,35,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,44.924,0.109,39.266,0.096,39.266,0.096
2023,8,35,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,25.298,0.062,20.602,0.05,20.602,0.05
2023,9,0,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.203,0.005,0.217,0.001,0.217,0.001
2023,9,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,41.137,0.101,16.843,0.041,16.843,0.041
2023,9,36,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,7.88,0.019,5.678,0.014,5.252,0.013,13.132,0.032
2023,9,36,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,5.467,0.013,2.213,0.005,2.213,0.005
2023,9,37,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,1.883,0.005,7.127,0.017,7.127,0.017
2023,9,37,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2023,9,37,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,32.854,0.08,9.346,0.023,9.346,0.023
2023,9,38,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,4.784,0.012,9.126,0.022,9.126,0.022
2023,9,38,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,1.67,0.004,23.66,0.058,2.34,0.006,4.01,0.01
2023,9,39,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.789,0.004,0.181,0,0.181,0
2023,9,40,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,6.069,0.015,0.601,0.001,0.601,0.001
2023,10,0,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,7.809,0.019,0.771,0.002,0.771,0.002
2023,10,0,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,5.46,0.013,5.06,0.012,5.06,0.012
2023,10,41,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,13.65,0.033,1.35,0.003,1.35,0.003
2023,5,0,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.978,0.01,1.562,0.004,1.562,0.004
2023,5,0,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,24.343,0.06,3.758,0.009,3.758,0.009
2023,5,19,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1,0.002,1,0.002
2023,5,19,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.82,0.005,1.18,0.003,1.18,0.003
2023,5,20,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.005,2,0.005
2023,5,21,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.64,0.004,1.64,0.004
2023,6,0,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,18.41,0.046,4.82,0.012,4.82,0.012
2023,6,0,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,19.038,0.047,1.882,0.005,1.882,0.005
2023,6,23,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0.91,0.002,0.09,0,0.09,0
2023,6,24,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,1.21,0.003,0,0,0,0,1.21,0.003
2023,6,26,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,5.43,0.013,5.43,0.013
2023,7,0,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.82,0.004,0.18,0,0.18,0
2023,7,0,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.528,0.009,0.352,0.001,0.352,0.001
2023,7,29,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,1.7,0.004,0,0,0,0,1.7,0.004
2023,7,30,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.402,0.006,0.238,0.001,0.238,0.001
2023,8,0,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,9.782,0.024,1.298,0.003,1.298,0.003
2023,9,0,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.88,0.002,1.12,0.003,1.12,0.003
2023,9,37,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.005,2,0.005
2023,9,39,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2.12,0.005,2.12,0.005
2023,10,0,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.668,0.009,0.362,0.001,0.362,0.001
2024,3,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,8.876,0.022,9.124,0.022,9.124,0.022
2024,3,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.772,0.002,0.494,0.001,0.494,0.001
2024,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.639,0.011,5.745,0.014,5.745,0.014
2024,5,18,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.456,0.004,7.744,0.019,7.744,0.019
2024,5,18,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,2.04,0.005,19.564,0.047,19.564,0.047
2024,5,19,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2.967,0.007,2.967,0.007
2024,5,19,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,13.765,0.033,13.765,0.033
2024,5,20,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0.492,0.001,12.899,0.031,12.899,0.031
2024,5,20,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,7.667,0.018,7.667,0.018
2024,5,21,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,5.167,0.012,5.167,0.012
2024,5,21,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0.964,0.002,8.654,0.021,8.654,0.021
2024,5,22,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,9.29,0.022,9.29,0.022
2024,5,22,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,10.4,0.025,10.4,0.025
2024,5,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.651,0.002,0.416,0.001,0.416,0.001
2024,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,5.241,0.013,5.898,0.014,5.898,0.014
2024,6,24,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,7.101,0.015,7.101,0.015
2024,6,24,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3,0.007,3,0.007
2024,6,25,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0.955,0.002,10.359,0.023,10.359,0.023
2024,6,25,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.004,2,0.004
2024,6,26,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,9.208,0.02,9.208,0.02
2024,6,26,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2.546,0.006,2.546,0.006
2024,6,26,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,1.412,0.003,0.509,0.001,2.059,0.004,3.471,0.008
2024,6,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,2.5,0.005,2.083,0.005,2.422,0.005,4.922,0.011
2024,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,7.892,0.017,50.386,0.11,50.386,0.11
2024,7,27,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,3.969,0.009,3.969,0.009
2024,7,30,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,3.208,0.007,3.208,0.007
2024,7,31,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,10.606,0.023,10.606,0.023
2024,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.258,0.005,3.487,0.008,3.487,0.008
